"","ROI","model","npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.pvalue","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi"
"189","rh_parstriangularis","time_constrained","64","0.0065840170429579","102.23661664305","41","3.84517058416023e-07","7176.38791214166","21","0","0.991441887233096","0.995616576387683","0.995616576387683",NA,NA,"1.92456684514296","0.991417899433491","0.991441887233096","14288.6040184976","14339.7223268192","-28449.2080369953","-28003.9438485608","7764","-28207.3228094789","0.0635595113246299","0.0482306873329376","0.0791243461743384","0.0713118372784969","0.00109565218813562","0.00141448089262832","0.0732381539072906","0.0732381539072906","0.0945500501299707","0.919555475365076","0.0201897964529591","0.715094312185802","0.0827105201147078","4325.28916687938","4933.40455723608","0.999976362276838","0.999939464367513","0.390466960508099","0.996064140386874"
"190","rh_pericalcarine","time_constrained","64","0.004173649996585","64.808437146972","41","0.0103125240106378","8466.53033206571","21","0","0.997180942319682","0.998556092407642","0.998556092407642",NA,NA,"1.93743613398703","0.99717425061585","0.997180942319682","12487.1930666162","12519.5972851897","-24846.3861332324","-24401.1219447979","7764","-24604.500905716","0.0396314899202317","0.0195241531109642","0.057294169910293","0.820254659737557","0.00117284471285277","0.00151413601352206","0.0608304776282912","0.0608304776282912","0.0785318089320716","0.415975469286928","0.01438269055884","0.326291662590061","0.0668318253665166","6822.65337215818","7781.96766479642","0.999955551281051","0.999886167914885","0.390458834309744","0.998467916394372"
"191","rh_postcentral","time_constrained","64","0.00900745270285205","139.867725569887","41","1.01263442076061e-12","7972.35411692425","21","0","0.987565925989958","0.993631327946076","0.993631327946076",NA,NA,"1.91812819852048","0.987534571762605","0.987565925989958","13144.4654806761","13214.399343461","-26160.9309613521","-25715.6667729177","7764","-25919.0457338357","0.0807611003302122","0.0663136562505809","0.0956487414469918","0.00035441236272582","0.00164408567679865","0.0021225054819931","0.0914009404057262","0.0914009404057262","0.117998106673025","0.859355039798065","0.0212475522894458","0.670220211512396","0.101376163319222","3161.84852317872","3606.35178356506","0.999943144781164","0.999854395171275","0.390453989866931","0.993653165630597"
"192","rh_posteriorcingulate","time_constrained","64","0.00662173914579875","102.822365455963","41","3.19677401994234e-07","10350.3639143542","21","0","0.99401489133614","0.996934456538023","0.996934456538023",NA,NA,"1.93298565097357","0.9940032803217","0.99401489133614","16852.6252695223","16904.0364522503","-33577.2505390447","-33131.9863506102","7764","-33335.3653115283","0.0638627718937678","0.0485568841822533","0.0794118677287429","0.0669545002748788","0.0009473879798776","0.00122307262282101","0.0694631723787497","0.0694631723787497","0.0896765699325443","0.840754612869677","0.0139932088553774","0.653830205906936","0.0753623412366963","4300.65496171439","4905.30609732034","0.999972642422233","0.999929937910597","0.390465507993443","0.996026567461603"
"193","rh_precentral","time_constrained","64","0.00988621708023671","153.513178821916","41","6.55031584528842e-15","5794.80699572536","21","0","0.980513172867535","0.990018942200445","0.990018942200445",NA,NA,"1.90065943577264","0.980445437445937","0.980513172867535","11906.8826302796","11983.6392196906","-23685.7652605593","-23240.5010721248","7764","-23443.8800330429","0.086154239486101","0.0718706122999348","0.100895517579309","3.0629612074895e-05","0.00147606442970473","0.00190559098472519","0.0832883059649032","0.0832883059649032","0.107524740645299","0.959055709459317","0.0245868030094656","0.746498277835971","0.0957412503000116","2880.88755884474","3285.87988924759","0.999959400545575","0.999896025787448","0.390460337355891","0.992780362175625"
"194","rh_precuneus","time_constrained","64","0.00360221707208046","55.9352266952655","41","0.0599919466789162","8708.4616900607","21","0","0.998280829633775","0.999119449324617","0.999119449324617",NA,NA,"1.93984063526713","0.998276862681448","0.998280829633775","18064.3522782965","18092.3198916442","-36000.7045565931","-35555.4403681586","7764","-35758.8193290767","0.0313892446610354","0","0.0504860817859084","0.944952668902573","0.000512763570135474","0.00066197492255885","0.0516111545912946","0.0516111545912946","0.0666297140702069","0.746874272345294","0.0121773099837215","0.580155464297638","0.0565584699250526","7904.79730141262","9016.29114369823","0.999990603113782","0.999975934803589","0.390472521215858","0.99903863688457"
"195","rh_rostralanteriorcingulate","time_constrained","64","0.00350879198621534","54.4845219619518","41","0.0773219954606337","6299.2700651743","21","0","0.997852191476001","0.998899902951122","0.998899902951122",NA,NA,"1.93549414775478","0.997845327571114","0.997852191476001","8082.69600128674","8109.93826226772","-16037.3920025735","-15592.127814139","7764","-15795.5067750571","0.0298258433894895","0","0.0492677597294576","0.956859601549358","0.00162861541625156","0.00210253346150632","0.0534323106211064","0.0534323106211064","0.0689808163949756","0.479708806994143","0.0171237496467677","0.37433038972168","0.0594294526920696","8115.24378682582","9256.33226112782","0.999977349531344","0.999941992702224","0.390467346007477","0.999131976515067"
"196","rh_rostralmiddlefrontal","time_constrained","64","0.00671639895412148","104.292242959598","41","2.00599184041472e-07","6231.31006907747","21","0","0.989808521272594","0.994779974310353","0.994779974310353",NA,NA,"1.91970432637804","0.989775594073104","0.989808521272594","15995.6336805848","16047.7798020646","-31863.2673611697","-31418.0031727352","7764","-31621.3821336533","0.0646175070556803","0.0493670930014553","0.0801281775940653","0.0569813930376235","0.00078107694724956","0.00100836600293469","0.0637736927295752","0.0637736927295752","0.0823314832892646","0.896503806422292","0.0157714729258197","0.69687084792621","0.0749589184507593","4240.05634074058","4836.18562393878","0.999978847873998","0.999945829921215","0.390467931074609","0.99593228823994"
"197","rh_superiorfrontal","time_constrained","64","0.00580124900232804","90.0817945081498","41","1.53606278487928e-05","7657.17547535737","21","0","0.993572463772403","0.99670784729806","0.99670784729806",NA,NA,"1.92941243346428","0.993555585127082","0.993572463772403","15339.0182652353","15384.0591624894","-30550.0365304706","-30104.7723420361","7764","-30308.1513029542","0.0569030011138772","0.0409562177484254","0.0728623069842718","0.223747246715175","0.000918343271105648","0.00118557606503127","0.0662993681454568","0.0662993681454568","0.0855921162304762","0.955311044633199","0.0188115061306868","0.742244360743154","0.075433175297649","4908.76961340335","5598.93859125395","0.999984664000816","0.999960724880138","0.390470202133652","0.996844132799125"
"198","rh_superiorparietal","time_constrained","64","0.00544488209962474","84.5481292429729","41","7.42600285287276e-05","6316.90255700422","21","0","0.993083099865559","0.996457197492115","0.996457197492115",NA,NA,"1.92624944954332","0.993061057139204","0.993083099865559","15956.6369989557","15998.9110635771","-31785.2739979113","-31340.0098094768","7764","-31543.3887703949","0.0535993727331478","0.0372372923610739","0.069795692638747","0.337479792709771","0.000690129346054893","0.000890953154666539","0.0586703707260047","0.0586703707260047","0.0757431229125437","0.759902121934566","0.0200979692377056","0.59088957357596","0.0676799183532899","5229.9825661008","5965.32302360482","0.999982331011076","0.999954750150316","0.390469291156706","0.99719943836102"
"199","rh_superiortemporal","time_constrained","64","0.0060019702815223","93.1985945314783","41","6.13607412525141e-06","9473.89417957491","21","0","0.994478030374627","0.997171674094321","0.997171674094321",NA,NA,"1.93317457775791","0.994466322473488","0.994478030374627","14024.3881253084","14070.9874225742","-27920.7762506168","-27475.5120621823","7764","-27678.8910231004","0.058681926143542","0.0429248407182176","0.0745258342619581","0.17211581409075","0.000961107898265679","0.00124078496129713","0.0539460635463505","0.0539460635463505","0.0696440685694875","0.702245364625","0.00946674447444444","0.546108114009957","0.0626083993280015","4744.64121079767","5411.72916798396","0.999979322752975","0.999947046074693","0.390468116503543","0.996644065049232"
"200","rh_supramarginal","time_constrained","64","0.0110925184256046","172.244626112788","41","0","7921.84984976007","21","0","0.983388543180988","0.991491692848799","0.991491692848799",NA,NA,"1.90993037157592","0.983346386669607","0.983388543180988","14929.3097380542","15015.4320511106","-29730.6194761084","-29285.3552876739","7764","-29488.734248592","0.0930498592735619","0.0789316406675358","0.107634300962326","7.44934687713084e-07","0.0014276922385957","0.00184314275453024","0.0791272353404819","0.0791272353404819","0.102152821568374","0.974417734481961","0.0360823672784683","0.757810185813464","0.0908575145973818","2567.70239173935","2928.65217253498","0.999953392571189","0.999880639511582","0.390457991384941","0.99158349192731"
"201","rh_frontalpole","time_constrained","64","0.0067801274074205","105.281818382426","41","1.46282419510868e-07","6296.31054303731","21","0","0.989756392461924","0.994753274187815","0.994753274187815",NA,NA,"1.91973481533976","0.989723640746505","0.989756392461924","3703.44944086254","3756.09035005375","-7278.89888172508","-6833.63469329059","7764","-7037.01365420868","0.0651206958186827","0.0499060354348735","0.0806063245451046","0.0509930564860256","0.00376639693481557","0.00486239753458246","0.0669321743379654","0.0669321743379654","0.0864090655121305","0.485208710702143","0.0188944422319212","0.38041621534609","0.0768783290698989","4200.21217737764","4790.73826244966","0.999926851678112","0.999812668931751","0.39044762779812","0.995868821037975"
"202","rh_temporalpole","time_constrained","64","0.00691895836123168","107.437585433205","41","7.31210278992478e-08","2694.25722318475","21","0","0.975147327815295","0.987270582539541","0.987270582539541",NA,NA,"1.87452680632372","0.974959990741697","0.975147327815295","-446.866647490924","-393.147854774322","1021.73329498185","1466.99748341634","7764","1263.61852249824","0.0662036411275486","0.0510628239502706","0.0816368818682687","0.0397688576395931","0.00546797453500684","0.00705912477052257","0.0738940922522484","0.0738940922522484","0.0953968628920242","0.541668332430181","0.0461910705189531","0.424079822006135","0.0848589514166529","4115.95373825949","4694.63074210271","0.999942426148783","0.999852554771275","0.390453709258096","0.99573057321644"
"203","rh_transversetemporal","time_constrained","64","0.00546393806312312","84.8440302441758","41","6.83843038237208e-05","8827.67607900327","21","0","0.995021500751151","0.997450036970102","0.997450036970102",NA,NA,"1.93361634580845","0.995010168822663","0.995021500751151","9014.30569961275","9056.72771473484","-17900.6113992255","-17455.347210791","7764","-17658.7261717091","0.0537811630636863","0.0374444035580281","0.0699636061640901","0.330739347193446","0.002222160384503","0.00286879672059399","0.0685245654648116","0.0685245654648116","0.0884648336171051","0.570974411848572","0.0157545014736807","0.446089969511964","0.0757797999449317","5211.74603051746","5944.52192364407","0.999957618460772","0.999891461911733","0.390459641494206","0.997180435945977"
"204","rh_insula","time_constrained","64","0.0038984805965779","60.5356067036616","41","0.0251248619294999","3363.87648298785","21","0","0.994156048898881","0.997006756753085","0.997006756753085",NA,NA,"1.91724631944578","0.994120874849343","0.994156048898881","10485.6008263302","10515.868629682","-20843.2016526603","-20397.9374642258","7764","-20601.3164251439","0.0358995006164384","0.013127957033232","0.0541404313348823","0.89192648351394","0.000928372901565644","0.001198524262278","0.0473379334977146","0.0473379334977146","0.0611130093601743","0.616047006548179","0.0224230948461212","0.479026837385745","0.0558955697210934","7304.15128370889","8331.17758152043","0.999987499034475","0.999967985332192","0.390471309146795","0.998742702016416"
"205","lh_bankssts","unconstrained","84","0.00323936688896132","50.3008890517913","21","0.000331227582979765","10771.3707212986","21","0","0.997274429895358","0.997274429895358","0.997274429895358","0.995330131108353","0.995330131108353","0.995330131108353","0.997274429895358","0.997274429895358","12715.5979152182","12740.7483597441","-25263.1958304365","-24678.7865831162","7764","-24945.7214693212","0.061432421678255","0.0397744259403981","0.0834088807228878","0.17784345847096","0.000517986191363772","0.000668717297572432","0.0213563176917913","0.0213563176917913","0.0275708875855408","0.239020255060431","0.000866389591840614","0.18637727385126","0.0275765631986666","5043.74052010714","6010.22557061751","0.999980154064166","0.999900770320829","0.199996030812833","0.998114807994276"
"206","lh_caudalanteriorcingulate","unconstrained","84","0.00251388382491681","39.0355880333082","21","0.00971970780238995","10357.075701905","21","0","0.998255083597154","0.998255083597154","0.998255083597154","0.996231022234768","0.996231022234768","0.996231022234768","0.998255083597154","0.998255083597154","9366.68513385504","9386.2029278717","-18565.3702677101","-17980.9610203898","7764","-18247.8959065948","0.0481972644987859","0.0233690127372614","0.0714497232552533","0.518083185834335","0.00061501414798123","0.00079397985093775","0.0180677409666839","0.0180677409666839","0.0233253532891854","0.165111544685731","0.000611396853970932","0.129166152798734","0.023329007116389","6499.02767675599","7744.43115971248","0.999977337874283","0.999886689371415","0.199995467574857","0.998839186113705"
